,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
5036,2014,6142734.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5037,2015,6223234.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5038,2016,6303970.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5039,2017,6384843.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5040,2018,6465502.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5041,2019,6545503.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5042,2020,6624554.0,SP.POP.TOTL,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5043,2006,14143969.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5044,2007,14685404.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5045,2008,15250913.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5046,2009,15843131.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5047,2010,16464025.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5048,2011,17114770.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5049,2012,17795209.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5050,2013,18504287.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5051,2014,19240182.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5052,2015,20001663.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5053,2016,20788789.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5054,2017,21602388.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5055,2018,22442831.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5056,2019,23310719.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5057,2020,24206636.0,SP.POP.TOTL,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5058,2006,142538305.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5059,2007,146339971.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5060,2008,150269622.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5061,2009,154324939.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5062,2010,158503203.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5063,2011,162805080.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5064,2012,167228803.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5065,2013,171765819.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5066,2014,176404931.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5067,2015,181137454.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5068,2016,185960244.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5069,2017,190873247.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5070,2018,195874685.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5071,2019,200963603.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5072,2020,206139587.0,SP.POP.TOTL,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5073,2006,2040228.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5074,2007,2043559.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5075,2008,2046898.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5076,2009,2050671.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5077,2010,2055004.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5078,2011,2058539.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5079,2012,2061044.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5080,2013,2064032.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5081,2014,2067471.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5082,2015,2070226.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5083,2016,2072490.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5084,2017,2074502.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5085,2018,2076217.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5086,2019,2076694.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5087,2020,2072531.0,SP.POP.TOTL,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5088,2006,55886.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5089,2007,55215.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5090,2008,54621.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5091,2009,54194.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5092,2010,53971.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5093,2011,54013.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5094,2012,54306.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5095,2013,54786.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5096,2014,55301.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5097,2015,55779.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5098,2016,56187.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5099,2017,56553.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5100,2018,56889.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5101,2019,57213.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5102,2020,57557.0,SP.POP.TOTL,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified
5103,2006,4660677.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5104,2007,4709153.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5105,2008,4768212.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5106,2009,4828726.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5107,2010,4889252.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5108,2011,4953088.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5109,2012,5018573.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5110,2013,5079623.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5111,2014,5137232.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5112,2015,5188607.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5113,2016,5234519.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5114,2017,5276968.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5115,2018,5311916.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5116,2019,5347896.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5117,2020,5379475.0,SP.POP.TOTL,NOR,Norway,Europe & Central Asia,High income,Not classified
5118,2006,2580753.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5119,2007,2657162.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5120,2008,2750956.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5121,2009,2876186.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5122,2010,3041435.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5123,2011,3251102.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5124,2012,3498031.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5125,2013,3764805.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5126,2014,4027255.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5127,2015,4267341.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5128,2016,4479217.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5129,2017,4665926.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5130,2018,4829476.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5131,2019,4974992.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5132,2020,5106622.0,SP.POP.TOTL,OMN,Oman,Middle East & North Africa,High income,Not classified
5133,2006,164022626.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5134,2007,167808106.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5135,2008,171648984.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5136,2009,175525610.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5137,2010,179424643.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5138,2011,183340168.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5139,2012,187280125.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5140,2013,191260799.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5141,2014,195305012.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5142,2015,199426953.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5143,2016,203631356.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5144,2017,207906210.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5145,2018,212228288.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5146,2019,216565317.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5147,2020,220892331.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
5148,2006,19545.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5149,2007,19159.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5150,2008,18708.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5151,2009,18290.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5152,2010,17954.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5153,2011,17748.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5154,2012,17635.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5155,2013,17603.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5156,2014,17625.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5157,2015,17665.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5158,2016,17718.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5159,2017,17809.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5160,2018,17911.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5161,2019,18001.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5162,2020,18092.0,SP.POP.TOTL,PLW,Palau,East Asia & Pacific,High income,IBRD
5163,2006,3391673.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5164,2007,3453671.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5165,2008,3516204.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5166,2009,3579215.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5167,2010,3642691.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5168,2011,3706479.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5169,2012,3770635.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5170,2013,3835447.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5171,2014,3901311.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5172,2015,3968490.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5173,2016,4037073.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5174,2017,4106764.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5175,2018,4176868.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5176,2019,4246440.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5177,2020,4314768.0,SP.POP.TOTL,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5178,2006,6646891.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5179,2007,6808503.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5180,2008,6976200.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5181,2009,7144774.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5182,2010,7310512.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5183,2011,7472196.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5184,2012,7631003.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5185,2013,7788388.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5186,2014,7946733.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5187,2015,8107772.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5188,2016,8271766.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5189,2017,8438038.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5190,2018,8606324.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5191,2019,8776119.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5192,2020,8947027.0,SP.POP.TOTL,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5193,2006,5913212.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5194,2007,5998430.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5195,2008,6081296.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5196,2009,6163970.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5197,2010,6248017.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5198,2011,6333981.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5199,2012,6421510.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5200,2013,6510273.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5201,2014,6599524.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5202,2015,6688746.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5203,2016,6777878.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5204,2017,6867058.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5205,2018,6956069.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5206,2019,7044639.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5207,2020,7132530.0,SP.POP.TOTL,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5208,2006,28102055.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5209,2007,28333050.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5210,2008,28562321.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5211,2009,28792663.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5212,2010,29027680.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5213,2011,29264314.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5214,2012,29506790.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5215,2013,29773986.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5216,2014,30090372.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5217,2015,30470739.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5218,2016,30926036.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5219,2017,31444299.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5220,2018,31989265.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5221,2019,32510462.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5222,2020,32971846.0,SP.POP.TOTL,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5223,2006,87888675.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5224,2007,89405482.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5225,2008,90901967.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5226,2009,92414161.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5227,2010,93966784.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5228,2011,95570049.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5229,2012,97212639.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5230,2013,98871558.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5231,2014,100513137.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5232,2015,102113206.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5233,2016,103663812.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5234,2017,105172921.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5235,2018,106651394.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5236,2019,108116622.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5237,2020,109581085.0,SP.POP.TOTL,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5238,2006,38141267.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5239,2007,38120560.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5240,2008,38125759.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5241,2009,38151603.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5242,2010,38042794.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5243,2011,38063255.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5244,2012,38063164.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5245,2013,38040196.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5246,2014,38011735.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5247,2015,37986412.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5248,2016,37970087.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5249,2017,37974826.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5250,2018,37974750.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5251,2019,37965475.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5252,2020,37950802.0,SP.POP.TOTL,POL,Poland,Europe & Central Asia,High income,IBRD
5253,2006,10522288.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5254,2007,10542964.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5255,2008,10558177.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5256,2009,10568247.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5257,2010,10573100.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5258,2011,10557560.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5259,2012,10514844.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5260,2013,10457295.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5261,2014,10401062.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5262,2015,10358076.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5263,2016,10325452.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5264,2017,10300300.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5265,2018,10283822.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5266,2019,10286263.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5267,2020,10305564.0,SP.POP.TOTL,PRT,Portugal,Europe & Central Asia,High income,Not classified
5268,2006,3805214.0,SP.POP.TOTL,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
